"","Cell.Type","Cluster","CD45","CD196_CCR6","CD19","CD127_IL-7Ra","CD38","CD33","IgD","CD11c","CD16","CD194_CCR4","CD34","CD123_IL-3R","TCRgd","CD185_CXCR5","CD3","CD45RA","CD123","CD27","CD284","CD28","CD95","CD66b","CD183_CXCR3","CD161","CD45RO","CD24","CD197_CCR7","CD8","CD25_IL-2Ra","CD71","CD20","HLADR","CD4","CD14","CD56_NCAM","CD11b","Frequency","Percentage","Cell.Subtype"
"76","Dendritic Cells",5,4.94589424305719,0.246752609910789,0.16672655855236,0.32479095009922,4.15339091796696,4.14453793541803,1.15608349112584,5.22159096925272,1.76548439325788,0.541265788890212,0.517651626909496,0.418251922914299,0.363068394613876,0.045171041727569,0.678511749659558,3.45899707401165,2.53763770485225,0,0.155510974907057,0.611986658365843,4.23813676627418,2.16780193240181,1.00790167429586,0.0790491704032512,2.14783806319327,0.451975508138783,0.0458419988012732,0,0.00414944505840614,1.81945753679422,0.185928287929125,4.88669603174236,3.33124701994295,1.67859927914169,0.41840011899285,0.0742225489231718,38,0.246817355157184,"Dendritic Cells, Myeloid"
"77","Dendritic Cells",6,4.88319711123458,0,0.209000625095027,0,1.4688264433174,0.0080141629477984,0.0853870721724357,3.00973817664181,4.15476659417049,0.115186242638333,0.445281690778451,0,0,0,0.0614679956349916,3.17663735671676,0.0419226085846606,0,0.0696743127710431,0,2.50214152161739,0,0.317510367193393,3.20855761231672,0.241973633150539,0,0.0332380734120527,0.0252549387925717,0,0.032424022366712,0,0,0.258337420084273,0.00012672744788521,1.51656395149773,0.0155302317711461,26,0.168875032475968,"Dendritic Cells, Unclassified"
"78","Dendritic Cells",7,4.3954901250736,0.649291752796115,0.260005604683583,0.159829545007167,3.94441364621919,3.82028457150422,0.882534269443814,5.29859123228382,1.66688255186892,0.51575911402121,1.1851548806946,0.127983519010316,0.243027088816353,0.0260963151855537,0.489103486531959,1.67212354024445,2.28948034640066,0,0.0174172198432285,0.485257417606511,3.55238753019943,0.345144881037621,0.576637908364819,0.0579480886181322,1.34197482278701,0,0.200827974201156,0,0,1.88984223645536,0.195717795574341,5.25840869271147,3.29098952087293,0.396104993085357,0.427262526761714,0,52,0.337750064951936,"Dendritic Cells, Myeloid"
"79","Dendritic Cells",8,5.02603136496601,2.31880478378383,1.68258291108428,0.268450223920166,3.25656542501727,0.0805115004939343,3.87105347766499,0,0,0,0.20297534920152,0,0,1.54670090565088,0.104570523197644,5.31262190245486,0.339748114513011,0,0.331853709441961,0.457417958665646,1.17339038332918,0.802880993297729,0.125061199810644,0,0.0478517671457276,1.98076794931916,0.951206857918492,0,0.155009841198389,0.959386574315616,3.75407698117497,4.49520066661546,0.773494330550919,0.34167939175073,0,0.182093154910544,5,0.03247596778384,"Dendritic Cells, Unclassified"
"80","Dendritic Cells",9,4.86684165781113,0.495219599482309,0.129858861261649,0.162226616596587,3.94757657717545,3.96785027872596,0.984337516948155,5.14270101326234,1.57623838243801,0.547442746690034,0.777599331909572,0.130689049186565,0.203805015925933,0.142581667447474,0.615797400837763,1.287948150525,1.25304063132794,0,0.169570852357842,0.62184984606675,4.0049742199273,1.69278716621059,0.491788624174827,0.0766002447396743,3.43239766313371,0.233309088199667,0,0.0211573357795768,0,1.40646027523007,0,4.18065774540669,3.3514930885811,1.616635820087,0.316595126968541,0.0514370151462846,57,0.370226032735776,"Dendritic Cells, Myeloid"
"81","Monocytes",1,4.96024845179229,0.542735609093416,0.144333156140897,0.208403321511812,4.19580682173165,4.18063339603469,1.19586748031819,5.23481980421266,1.79023349993661,0.518457018754101,0.444651523181193,0.523775324716001,0.305782849839373,0.0196642898095669,0.582211562609616,3.95419153378748,2.60785460339634,0.0920314475142454,0.148832019425007,0.74173820997182,4.07638157313555,1.34286441960226,0.760400992762003,0.108893898692828,1.11243652257776,0.172108553858184,0.132608918846149,0.116493634017476,0,1.83423098813243,0.393766065683939,4.4360469839674,3.27514297265998,2.61361595187472,0.296151687534111,0.0313149737765667,41,0.266302935827488,"Monocytes, Classical"
"82","Monocytes",10,5.22010311610348,0.585105249445853,0.381992674819256,0.305459269845507,3.86294270469749,4.01539444717921,1.03667083874043,5.09519534222962,1.52268391165257,0.39230309825137,0.414832386640658,0.69071069863429,0.194510654329444,0.000674232636205222,0.478077582884596,1.43280345875296,1.27797843254964,0,0.189357188878441,0.518555898272485,4.19790927935998,1.57112999162974,0.868989427777644,0.164506467546665,3.98035200925594,0.34600246970356,0,0.112335447136855,0,0.899757069668651,0.0321643930733506,4.46908102552181,3.50385772971036,2.9604659044698,0.326494911129931,0.049985181577933,64,0.415692387633151,"Monocytes, Classical"
"83","Monocytes",11,5.23959295577539,0.635742469901135,0.228694091189774,0.246090012439138,4.07019730250146,4.11302582479325,1.01187064014265,5.25981671071515,1.58961087478886,0.502415881219138,1.20908572088543,0.908964606449448,0.266765059209343,0,0.382807396275173,2.53751599955397,2.82536047345264,0,0.456427859710062,0.90087068984412,4.18294656398779,1.38590265061326,1.04357631958077,0.204736694843031,3.15481681250979,0.175578702339005,0.0801474119268531,0.145803558170348,0,1.82028834698336,0.135159381196409,4.92460507756808,3.55262039925233,2.65065690523784,0.809420577286635,0,32,0.207846193816576,"Monocytes, Classical"
"84","Monocytes",12,4.96053947231687,2.56974948991082,0.318410602070904,1.58499555458454,3.73025132160688,3.8956974400759,0.570108903111271,4.99604880801587,1.41588613111264,0.742797096737167,0.930846486377579,0.185647387570208,0.434456206281123,0.176783940697739,0.606124663162858,1.53837327095438,1.05633816433882,0.111944657482446,0.429689907181037,0.700196385567417,4.12662204431819,1.7320382351408,1.40448360896287,0.285956490118421,3.69376648473452,0.353966524078525,0.177070540396347,0.14789506568191,0.250258020891393,1.5539003014583,0.179528326582007,4.26681218349967,3.23557906216314,2.84333448235498,0.448166016390239,0.313073998271112,31,0.201351000259808,"Monocytes, Classical"
"85","Monocytes",13,4.35774672716064,0.32383261006845,0.222757169224279,0.204269640692278,3.4068762973836,3.55782931721652,0.709545095041513,4.69601316165935,1.20771251029989,0.309805757426258,0.201553202393377,0.0885542475329552,0.227005320304382,0.0706852742388135,0.269706373361779,0.326130532092596,0.694363321459822,0,0.0599758637853384,0.251031666126494,3.61712325166818,0.511926522927181,0.460838934340285,0.0528433734020594,2.91759141601775,0,0,0,0,0.558928131180003,0,3.48952184675814,2.81878306135455,2.48981975254656,0.186791358340377,0.103554265480598,68,0.441673161860223,"Monocytes, Classical"
"86","Monocytes",14,5.00813302064367,0.382291945191236,0.281260977164642,0.110252789156914,3.53735159933086,3.5720599768855,0.763204232306451,4.82615190792639,1.49523007133336,0.248890606749601,0.345417105281343,0.0691546268310204,0.270797770637268,0.0938027378316914,0.561871580247354,0.47479040760644,0.65061473360313,0,0.0280913151981151,0.389608049322964,4.0834994715088,1.62394766209765,1.07609433173295,0.246762810103477,3.86981583373628,0.0858200044337701,0.193591785896777,0,0,1.78022872439426,0,3.83786874265728,3.21669184469076,3.18911609091807,0.567124954878984,0.594754096438917,41,0.266302935827488,"Monocytes, Classical"
"87","Monocytes",15,4.92748881832775,1.62187756995161,0.56390348751545,0.833919438990239,4.1947262612255,3.83011815021433,0.820416889729919,4.97767008300873,1.87028999059275,0.39238418272759,0.90854749534492,0.130620730173913,0.292033731882314,0.0674755915164834,0.643963565204107,2.65005719593615,1.27122031694254,0.275149600579626,0.184751922030569,0.582673430737528,4.31398141947156,3.6580792443187,2.25658138939109,0.635140899848106,3.36673327161,0.951103187650012,0.539214847803119,0.114652655863287,0.128318795441993,1.79500254908568,0.224133497094867,3.8152684308221,3.47884160164518,2.95816237973758,0.343480152384105,0,13,0.0844375162379839,"Monocytes, Classical"
"88","Monocytes",16,5.08722598807227,0.517631480964533,0.255903630304309,0.170309779421807,3.94694551627151,4.06430946794223,0.94178646608267,5.16834900847185,1.5563886949651,0.570719072491984,0.735536243279884,0.0955209919002103,0.437765873762561,0.00123777561124103,0.500561339029167,3.53770294436533,1.45576580183646,0,0.321880048234886,0.457138262301127,3.96221698682139,1.18621300198288,0.670661584447704,0.202737666593689,1.86481800053822,0.00956213747504494,0.0713532839308673,0,0,0.94175991554087,0.184201882812131,4.66270406987543,3.55956449403203,2.59623338443481,0.448102544025066,0,66,0.428682774746687,"Monocytes, Classical"
"89","Monocytes",17,5.22252104245347,0.861586849655208,0.220492312668386,0.473338446480163,3.79806823942975,3.91039651666594,0.924961307512004,5.01860344751384,1.32710415311224,0.566429897412456,1.1689105574054,0.0256980267145161,0.174622180296949,0.119894470766218,0.635977257380263,0.717131538616041,0.811738673630958,0,0.428709527966753,0.492321814241327,4.17848729884839,1.77887748052906,0.69723509713299,0.233676746953116,4.21868755807087,0.403772402214839,0.162337013803242,0.139728635556275,0,1.27743535251676,0.0817047564686949,4.15950701160476,3.62817469592557,3.12698653887472,0.58503311274122,0.071919176857649,59,0.383216419849311,"Monocytes, Classical"
"90","Monocytes",18,4.9414090910688,1.15237686606638,0.226476324930125,0.403611106824206,3.83977178590139,3.84648128093035,0.724842013273022,4.94480421015376,1.31105873573871,0.314517085444083,0.152959078886,0.293528099830948,0.265164331445017,0.13444121037324,0.488760829371094,1.02468915996035,0.250116998353866,0,0,0.487066784536461,4.03690525096536,0.672520049189357,0.565229530872696,0.164256114042128,3.95042531888867,0,0,0,0.0310064013424344,0.593106142475576,0.000515661645179406,4.09859526898259,3.51000950153123,2.50397857315698,0.28125937213882,0.0138177006241167,53,0.344245258508704,"Monocytes, Classical"
"91","Monocytes",19,5.22338310007884,0.897958512632312,0.299783436682333,0.217904867886666,3.70114569146236,3.92249274611765,0.765582626528752,5.16366841593557,1.6303255999304,0.386127906561822,0.32033659474918,0.644366389568306,0.240029796815078,0,0.407844417624576,1.40581794523301,2.57752746010396,0.0607206451666998,0.108118469682732,0.444344515752067,4.25232818559136,3.25693416826354,1.48952292113566,0.292698212613824,3.79651850885515,0.723502957017279,0.247766122928649,0,0,1.74559262235454,0.111893799786621,4.6441860410868,3.59730871269196,3.06770557416246,0.385331936937673,0.0843563140844821,29,0.188360613146272,"Monocytes, Classical"
"92","Monocytes",2,5.02519867261993,0.348885042364369,0.165623047556983,0.20561802367121,3.63617969968901,3.56521545694255,0.616278891859669,4.71892287965149,1.11116442572879,0.215051061435655,0.218517433672737,0.0721032532380957,0.144768529621196,0,0.32552738218836,0.420753530389674,0.529877010927555,0,0.0478192215097873,0.354313984262806,4.0362208697452,1.34452891962652,0.505275691716021,0.152286528277607,3.88429085754492,0.154852517227743,0.0480530411156235,0,0,1.47159439939308,0,4.12186743363596,3.22152338434662,2.96784430032507,0.294444074946029,0.0211292220824718,91,0.591062613665887,"Monocytes, Classical"
"93","Monocytes",20,5.03081453098567,0.190459846511733,0.372670274737802,0.221541446337784,3.78803581315306,3.79641230040862,0.766759199549677,4.71523468864475,1.05054615977295,0.375926959079375,0.270225324278538,0.0653798570713704,0.228466896296451,0.118965087378383,0.481280489880591,0.938614424492115,1.2005232423126,0.0787991420669009,0.147219118222107,0.571930221432902,4.25884679362155,2.16056037667796,1.21068816484841,0.195309031461009,3.6394154116871,0.30644686647748,0.0536541368200561,0,0,2.45964621860641,0.00443847435741822,4.03183694200115,2.9976446888585,3.0605246688541,0.419529539546265,0,51,0.331254871395168,"Monocytes, Classical"
"94","Monocytes",21,5.10624425254576,0.707080478537051,0.0878228887039662,0.173259630972461,3.96164896224131,3.98697339710696,1.01219116388193,5.03674373528107,1.46812669870756,0.419320606425084,0.363924897422996,1.02838739818313,0.217304566629041,0.172646593991686,0.461025184241259,1.56815215419686,2.2663662125269,0.0515261950261523,0.179377294673462,0.621429211338135,4.14346559269161,1.58088349921872,0.67286512144264,0.10296087533154,3.2933628316476,0.167508148846523,0.109740965594874,0.0536600285449589,0.0120722477661427,1.82841152580362,0,4.48639813144916,3.22282974828704,2.91015925257614,0.803546644252448,0.548851575521708,38,0.246817355157184,"Monocytes, Classical"
"95","Monocytes",22,5.30794534811934,0.732645915053672,0.2059869559331,0.249466257610804,3.7478974547527,3.89283045487465,0.851724130069274,5.07807286194299,1.47623720392209,0.573621840765895,0.333419997372885,0,0.190288451304352,0.0391326678240381,0.324692623804682,0.929302100454625,1.28653735981825,0,0.188709117513874,0.361513206595087,4.03735708246728,0.467338002434335,0.519082528875327,0.144658131562074,4.08928034165355,0,0.104434426670077,0.00688359591102755,0,0.535654878737242,0.0856816287152555,4.4496215464872,3.64819566558916,2.85177349011331,0.336990692203379,0.00793255294834233,57,0.370226032735776,"Monocytes, Classical"
"96","Monocytes",23,5.08018821253227,0.658294297313442,0.480754522446071,0.335581139318976,3.71873094930996,4.03967512298532,0.839239303513196,5.11076344497599,1.56849669773623,0.515630686312705,0.484375099802265,0.321965226777474,0.240705648207115,0.102065579387438,0.551016918554435,2.71868267160079,1.71373959200768,0,0.239038100762103,0.35154273396548,4.09264733670039,2.41192951745293,0.868891634593897,0.227008648334327,3.45384965023364,0.935947564536199,0.17867794987854,0.0682566090643437,0,1.42979065450129,0.229127730151722,4.65609386856345,3.48080900964755,3.01182070487075,0.365590424577363,0.647025488664013,40,0.25980774227072,"Monocytes, Classical"
"97","Monocytes",24,5.06347481824009,0.945347473421801,0.281660544529866,0.376768158730776,3.67604917051419,3.8613611412428,0.902042670490131,5.00894841074626,1.48595923753595,0.307918248039424,0.875703862191155,0.0982723146791647,0.359222138473211,0,0.460911965547983,1.01159566861966,1.10392098833486,0.0166241175653702,0.164964042875805,0.583717478481398,4.03766033145585,0.583156273409911,1.17468945843109,0.207904463858343,3.88860268860167,0.335254507461978,0.0438078986965891,0.101701557262443,0,1.41298690763847,0.108622055039063,4.30499478195338,3.31629596242501,2.8262498722872,0.336901343679549,0,58,0.376721226292544,"Monocytes, Classical"
"98","Monocytes",25,5.31323355186002,0.381634552942352,0.312431069954631,0.256768434877073,3.81336719806395,3.92562930038083,0.916219434657231,5.00430684815345,1.40530385302996,0.354453297604271,0.361121802235048,0.00803759459025297,0.171573322549229,0.00539383657002643,0.526574201019414,1.86294810145654,1.2592267171434,0,0.698743985737098,0.648497212750641,4.12375516304801,1.37747577088624,0.827322753451798,0.224421667420321,3.7698535333376,0.171895033388148,0.0586646948552011,0.0691994733057064,0,1.51510225280624,0.195087448147942,4.53497504135398,3.49353575481572,3.15749545329981,0.497135179046877,0.376792654811959,55,0.35723564562224,"Monocytes, Classical"
"99","Monocytes",26,5.27605208774501,0.640349342922343,0.243082606075448,0.149089687297087,3.76231452006153,3.95881689800804,0.88872948168469,5.27426850782786,1.68882788179065,0.620358336123535,0.608717970872908,0.270408169748997,0.342200856854737,0.0718758668623381,0.57130124047302,1.30189375816994,2.58805082016893,0,0.193171446416067,0.443938000812217,3.98016456510241,0.966805538879916,1.325451211324,0.10064541469119,3.57549841931964,0.0912277768108177,0.0637850585683364,0.113330296874314,0,2.33960352258949,0.221416283356098,4.89272470010722,3.69014944527951,2.94804642241154,0.348738705662552,0.0618036432374311,45,0.29228371005456,"Monocytes, Classical"
"100","Monocytes",27,5.05349273303132,0.37989414348787,0.262752273602432,0.213758635939445,3.82916959033072,3.87841140998792,0.909748135595122,4.98702469364342,1.23949532353185,0.189696118299082,0.432021837774253,0.160895060286502,0.194030004324756,0.0168550229398182,0.428361420119687,0.999542225689851,2.27994859599181,0,0.153495682058515,0.560415268309273,4.00489849110924,0.977914093557,0.468435121691218,0.124263541944249,3.52557270312828,0.0485399139973275,0.00709703045850958,0,0,1.41599393450783,0.143497713746201,4.11698762239816,3.18238111377712,2.79321952691328,0.60941684342116,0.677439420713877,49,0.318264484281632,"Monocytes, Classical"
"101","Monocytes",28,4.37518447378511,1.37385515858592,0.409007467968058,0.725554612280994,3.33978668156239,3.58172031630286,0.879642928393564,4.62398410137894,0.675039742072988,0.166428114237112,0.622320858721601,0.0506610289915498,0.0259634253660493,0.140542576062996,0.255996110984067,0.489315385237935,0.937458366848895,0,0.670088098350915,0.384585257341635,3.79603084050703,0.530256399184544,0.381159670191045,0.318577969121041,3.42651098692817,0.248525414910649,0.390263911410048,0.103439008879887,0.128912225298582,0.909714389862509,0,3.05837284983389,2.60698443682977,2.58124307847321,0.0267967511533143,0.14422564681404,22,0.142894258248896,"Monocytes, Classical"
"102","Monocytes",29,5.08725638164088,0.540671896176544,0.267256009708483,0.23094233272998,3.95170296248264,4.07782920069946,1.13366488235113,5.04812395176783,1.58141651387667,0.388268983619797,0.334934994924159,0.146610830822261,0.453476105016374,0.0718791701911059,0.40905133786633,2.26563674571351,1.58003037818713,0,0.0855584315793888,0.851163913837876,4.00409173547061,0.383723219251917,0.612672056206342,0.131948839533252,3.09219603057321,0.0740168058581427,0.110574971077245,0,0,1.84077033742124,0.115304056737808,4.35339305082993,3.30602093841866,2.64403724225448,1.31858924280643,0,66,0.428682774746687,"Monocytes, Classical"
"103","Monocytes",3,5.11518108027888,0.739228882090023,0.38021312482162,0.227452038194787,4.06227180614634,4.08948338259751,1.09768715864869,5.20679453009131,1.49577558640718,0.46212535484948,1.29979815563425,0.270769575353367,0.542629447578827,0.117655055501975,0.530054325458047,3.4781142945002,2.02220629909887,0.151309178257417,0.364425599616115,0.948404010204335,4.1086533473477,0.987998651389769,0.934837070444304,0.155347433298305,2.21963088183481,0.266571142523555,0.1031445693693,0.106723603846346,0,1.48650464501809,0.263398194717762,4.85397381220019,3.42785404991081,2.58054499823117,0.647541333444916,0.449320391686682,38,0.246817355157184,"Monocytes, Classical"
"104","Monocytes",30,5.17081770605033,0.905280134926617,0.447114091599665,0.278749816766478,3.91507988373485,4.01843465244646,0.878731710566949,5.03499687326364,1.53115315099138,0.19350725474741,0.246487142732476,0.147138142541962,0.297777510724789,0.800004043652725,0.396867717453153,1.7992105364262,1.56634696341399,0,0,0.664016420862203,4.22414924366836,1.64430570075003,0.996225604118902,0.14439646180403,3.89459156077224,0.151651493770965,0.0398118157225987,0.0582518943841815,0,1.16291799953521,0.125691833326488,4.24110621645993,3.44265695232655,2.92930853854069,0.48113047400848,0.228988313154287,52,0.337750064951936,"Monocytes, Classical"
"105","Monocytes",31,4.42110806536959,1.00028632383782,0.227789234857865,0.510584835410544,3.66958940974942,3.83238498163648,1.00212920754301,4.99856788260659,1.47853915303536,0.351570249880306,0.526480073657379,0.0906860375199639,0.0924556062695325,0.109401090314756,0.291918972246084,0.661871562736984,0.343141509658639,0,0.0192350357699961,0.490524162281523,4.02952556861355,2.51150551618079,0.649277365800261,0.115268754606432,3.45388744560976,0.0952055701662632,0.0542987397146031,0,0,0.771739606598745,0.022696698070405,3.28977265771077,3.34501608121592,2.4652234429742,0.201151238274451,0.235956219088209,27,0.175370226032736,"Monocytes, Classical"
"106","Monocytes",32,5.17660857115176,0.76245449613233,0.322380467312781,0.447982001087489,3.95850977926063,4.15958580896008,1.18211566687559,5.07022564500585,1.55660960318698,0.385126499065834,0.417044327528199,0.0250467963306943,0.2874429134455,0,0.43515578236057,1.4862741044311,0.82275174173271,0,0.0578684235301624,0.665188487650694,4.22561878502436,1.72819546503684,1.09672801130587,0.142849244913501,3.8993840179706,0.17997602466359,0.0726800552554889,0.0164171518207469,0,0.568535100693905,0.0589837130503807,4.30883346205039,3.5368953929175,2.90090964224954,0.400559553007059,0,75,0.487139516757599,"Monocytes, Classical"
"107","Monocytes",33,5.19315940056185,0.592515203261612,0.21648762733489,0.280551945653862,3.74869574096638,4.01649680758416,0.903057403236395,4.98859563604418,1.61172050938279,0.35927323298948,0.485597775325216,0.148822516592428,0.295182191119644,0,0.507404472977175,0.930375632703126,1.09159358739131,0,0.108874404438498,0.485399537951822,4.10919943971992,2.88731375222624,0.921809474781008,0.293266978705173,3.96062160081727,1.24372748176446,0.141604389719876,0.145891863914123,0,1.24079007694,0.0831909507637588,4.18613535194676,3.74168222332916,2.75661620424754,0.389798469772511,0,49,0.318264484281632,"Monocytes, Classical"
"108","Monocytes",34,5.10941035926564,0.963408622463948,0.315531755150489,0.38289214648116,3.70876843127381,3.80543815910889,0.591458509368191,4.93879384405362,1.45675042652192,0.437454654425989,0.35874879252696,0.0712042216994556,0.273481701787239,0.0196246228020288,0.543723311693976,0.727875256282053,0.805460179016192,0,0.151258394543698,0.513692317842431,3.99220857191483,1.12995559016999,0.540055640428193,0.168369080262017,4.06444916119661,0.0912216229812733,0.11724987882345,0.0111248135632435,0,0.460827888494788,0.0155076867437237,4.11370969402931,3.41063779255757,2.86781032186679,0.289385799901282,0.473291140034989,62,0.402702000519615,"Monocytes, Classical"
"109","Monocytes",35,5.03389960320995,0.311071524705357,0.279417030933454,0.181216840142419,3.71349634130709,3.92515251059881,0.817702025186321,5.01192467450214,1.4302511921035,0.36385988820063,0.982832855630332,0.252536164818242,0.138223444601744,0.0905332620369741,0.643201603291675,1.85235635727354,2.03769640623884,0,0.0110097170247535,0.479372198090622,3.95531048387871,0.724907216046133,0.534504961007728,0.108647277570961,3.29736564329443,0,0.0496303372164479,0,0,0.776999374004807,0.183197826541088,4.3455920070885,3.25304765936579,2.69097752520183,0.225214516231645,0.187903350886442,62,0.402702000519615,"Monocytes, Classical"
"110","Monocytes",36,5.00978569806413,0.927071526364367,0.223956660467104,0.553327981065657,3.66830356114776,3.86672426789064,0.782041430648056,4.91151018451229,1.36434362640346,0.360277843515322,0.264004835742567,0.074728357641213,0.207020253176759,0.0569523142356028,0.502741844414478,0.993078282597372,0.863675175285076,0,0.839181283524767,0.472310096303303,4.10335789340925,1.35235479895201,0.79349734123997,0.0721400289847906,4.1377366604989,0.18576716013294,0.0909265513251744,0,0.0692450094010209,0.776317654990967,0.0955099688999765,4.0171749253219,3.5164929889955,2.95749285268841,0.24084518078591,0.0398832494824904,67,0.435177968303455,"Monocytes, Classical"
"111","Monocytes",37,4.6071756795152,0.422944878262208,0.163057124885482,0.243091169781423,3.73711539924655,3.64293736826956,0.525108919305453,4.61855224492296,1.07955805680633,0.320561993701266,0.438033460970747,0.0865995667057118,0.0987997079988146,0.0196204986625034,0.408787277133534,0.676271353159178,1.81142502690251,0,0.0628483136885815,0.40256475093039,4.08844318921755,1.06918352235828,0.497117056011962,0.148065772050447,2.96561954779366,0.144474672241692,0.0602785902350548,0,0,2.02651065522887,0,3.46300600572657,2.69730164940796,2.68115937080409,0.226090381311975,0,78,0.506625097427903,"Monocytes, Classical"
"112","Monocytes",38,4.19158386964091,2.09369395409603,0.0915017496761972,0.445787779739896,2.59400845501839,2.79043956697542,1.11657252067326,3.98217605331674,1.03773695341437,1.21134035507741,2.11758845716783,0.167424054484288,0.748273631069889,1.04083700875693,1.02489157505057,0.477081330689635,2.01078262959511,0.158813049226461,1.43871861317446,0.587430726486748,4.05521048606242,1.7876328320005,2.51519907007988,0.862465105595086,2.78576943527354,1.61597079099322,2.19072800950031,0.805446889271534,0.203048462397564,1.13715551105879,0,3.46778696514653,2.07682601863796,2.56720426431351,1.58500163201064,0.0455512070736811,9,0.0584567420109119,"Monocytes, Classical"
"113","Monocytes",39,4.22200365941654,3.07725608098837,0.462487118781165,0.274831500213144,2.53810818306941,2.90320955476299,0.522262722909074,4.27068221890836,1.14791026795219,3.38072564876643,1.05353075483655,0.0249301732228675,0.174083887663717,0.119537247853606,0.595417783785684,0.736769413630896,1.47063875727764,0.0093149682732013,0.239537254783933,0.532078696111302,3.37748643168433,1.60427745642439,3.85074436388253,0.497199037267808,1.97604487506283,0.339994666700104,2.33116181161359,0.0530897860700174,0.00666329881385626,1.22003059141122,0,4.05288637619532,2.77912835146171,2.3788182467083,0.916219260860923,0,12,0.0779423226812159,"Monocytes, Classical"
"114","Monocytes",4,5.18464261917597,1.0917088965404,0.238962584997897,0.369258434235122,3.74120191423984,3.91639660597499,0.922931625043511,5.13903304139361,1.74600038681782,0.480778292389813,0.566346052994784,0.208039868225736,0.205101803700779,0.118548708296682,0.625835638472731,1.88799980611884,1.16299560553105,0,0.950342888297259,0.537714597529076,4.1798123541256,2.83687160968021,1.08285273540785,0.33262935328395,4.11896822243259,0.859948732558078,0.253587490095218,0.0749234991045528,0.0127559331803009,1.25706533069327,0.173612056832815,4.37178485844373,3.71402307369633,3.18530146113369,0.416003357139071,0,49,0.318264484281632,"Monocytes, Classical"
"115","Monocytes",40,4.86653592495234,3.63089381469162,0.901146945145382,2.22185791003584,3.49831645298478,3.5317018826203,1.22030824612612,4.70078752596312,1.58323304034994,1.72515227397837,2.66402699542908,0.778420587276944,1.34878209157259,0.921502715658141,1.32535469637769,1.7134437638288,2.64091999217969,0.430245125411518,2.58994312244956,1.66431782595052,4.28897878382022,1.74670587332936,2.41907637516889,1.40363926239345,3.37202108051856,1.52833527266262,2.37434906343605,0.336342423718232,0.995794098259843,2.42635640427958,0.661091309212441,4.44781829104318,3.1747983605418,2.65459184650813,1.26167409359849,0.0857835034074405,16,0.103923096908288,"Monocytes, Classical"
"116","Monocytes",5,5.10211202779562,0.370491627280993,0.247067769796573,0.212795688656692,3.96468446470662,4.00322875903428,0.989737498921808,5.07523264991221,1.68594196262238,0.539534680481206,0.962319815079347,0.1893573245972,0.334631962605349,0.0014863480342975,0.469331242038988,2.18647293815203,2.07863871986192,0.00187546357317264,0.040667134060031,0.584272974258252,4.17977378916669,2.31832246287025,0.905673492262444,0.144694861619106,3.00844153555176,0.211678636772325,0.0809558992781458,0.0833540124645934,0,1.82705638817539,0.118327149172529,4.55941729192447,3.35527634574901,2.70636646423307,0.689142740168713,0.00400751749034335,70,0.454663548973759,"Monocytes, Classical"
"117","Monocytes",6,5.10127488753152,0.389476831117741,0.177994448244831,0.181206411287558,3.88574204030964,4.03327682619709,0.957002175787202,4.93008224087459,1.21130623759921,0.312435392590479,0.168695086558108,0.141078393454131,0.310050013471166,0,0.430781663567674,1.84193455355413,2.45978533679469,0,0.142472591388913,0.462426104604032,4.03389279296524,1.40078616693667,0.650743699619473,0.193697844027864,3.36070346241266,0.0694635805439519,0.0987751881666487,0,0,1.2514270866109,0.0411965789431329,4.60410844231869,3.39102291344843,2.55271173268926,0.582904705176476,0.000380434175567982,64,0.415692387633151,"Monocytes, Classical"
"118","Monocytes",7,5.06818142828405,0.542764600476082,0.235524641733345,0.135545694348345,3.72312690555019,3.90487778194776,0.658228302628199,5.06883768439908,1.58666763823049,0.341114185267762,0.54680435248316,0.870252084388323,0.395155201396923,0.0442820600098444,0.423798325823136,1.48162644253445,2.77033642735601,0.0179138605830178,0.000508105481135648,0.393689392769796,3.93119051567515,0.774377922792071,0.521402222811561,0.121374922857206,3.38190479055908,0.0467087604757086,0,0.0615851514611929,0,0.733506820759014,0.258687687887954,4.59142490468546,3.49627440143723,2.89719953364486,0.784004991427821,0.0762734688957138,46,0.298778903611328,"Monocytes, Classical"
"119","Monocytes",8,4.96974083975918,0.324618423447503,0.223203434225064,0.0246034281862446,3.92088437855471,3.84200632981983,0.816116519893244,4.95543161399202,1.23169464273794,0.433852654726048,0.303399561503102,0.748667121550395,0.273023508852832,0.0285653054834132,0.416375106942168,1.0838051561387,2.18861685247628,0.0300501801096176,0.0372425366080017,0.707275337933028,4.04729120434218,1.16229743397471,0.566138879321099,0.117312566742048,3.30766621731242,0.038550607591133,0.00797717032976431,0.0731362928266921,0,2.41132572094767,0,4.15378461769429,3.27158000531806,2.79756213106319,0.358017555682595,0.0484983590404103,54,0.350740452065472,"Monocytes, Classical"
